Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
Assignment-1,forge.game.card,Card,hasIntensity,3,1,0
Assignment-1,forge.game.card,Card,hasPerpetual,3,1,0
Assignment-1,forge.game.card,Card,getPerpetual,3,1,0
Assignment-1,forge.game.card,Card,addPerpetual,3,1,1
Assignment-1,forge.game.card,Card,executePerpetual,19,6,1
Assignment-1,forge.game.card,Card,removePerpetual,10,3,1
Assignment-1,forge.game.card,Card,setPerpetual,21,5,1
Assignment-1,forge.game.card,Card,isUntapped,3,1,0
Assignment-1,forge.game.card,Card,isTapped,3,1,0
Assignment-1,forge.game.card,Card,setTapped,7,2,1
Assignment-1,forge.game.card,Card,canTap,3,1,0
Assignment-1,forge.game.card,Card,canTap,8,2,1
Assignment-1,forge.game.card,Card,tap,3,1,3
Assignment-1,forge.game.card,Card,tap,24,4,4
Assignment-1,forge.game.card,Card,canUntap,14,4,2
Assignment-1,forge.game.card,Card,untap,3,1,0
Assignment-1,forge.game.card,Card,untap,19,4,1
Assignment-1,forge.game.card,Card,getSpellAbilityForStaticAbility,11,2,2
Assignment-1,forge.game.card,Card,getTriggerForStaticAbility,9,2,2
Assignment-1,forge.game.card,Card,addTriggerForStaticAbility,9,2,2
Assignment-1,forge.game.card,Card,setStoredReplacements,6,2,1
Assignment-1,forge.game.card,Card,getStoredReplacements,3,1,0
Assignment-1,forge.game.card,Card,getReplacementEffectForStaticAbility,9,2,2
Assignment-1,forge.game.card,Card,getStaticAbilityForStaticAbility,9,2,2
Assignment-1,forge.game.card,Card,getSpellAbilityForStaticAbilityByText,11,2,2
Assignment-1,forge.game.card,Card,getSpellAbilityForStaticAbilityGainedByText,10,2,2
Assignment-1,forge.game.card,Card,getTriggerForStaticAbilityByText,9,2,2
Assignment-1,forge.game.card,Card,getReplacementEffectForStaticAbilityByText,9,2,2
Assignment-1,forge.game.card,Card,getStaticAbilityForStaticAbilityByText,9,2,2
Assignment-1,forge.game.card,Card,getKeywordForStaticAbilityByText,12,2,3
Assignment-1,forge.game.card,Card,canUseCachedTrait,6,2,2
Assignment-1,forge.game.card,Card,getChangedCardTraitsByText,3,1,0
Assignment-1,forge.game.card,Card,setChangedCardTraitsByText,6,2,1
Assignment-1,forge.game.card,Card,addChangedCardTraitsByText,4,1,6
Assignment-1,forge.game.card,Card,addChangedCardTraits,3,1,9
Assignment-1,forge.game.card,Card,addChangedCardTraits,6,2,10
Assignment-1,forge.game.card,Card,addChangedCardTraits,4,1,3
Assignment-1,forge.game.card,Card,removeChangedCardTraits,6,1,2
Assignment-1,forge.game.card,Card,getChangedCardTraitsList,5,1,1
Assignment-1,forge.game.card,Card,getChangedCardTraits,3,1,0
Assignment-1,forge.game.card,Card,setChangedCardTraits,6,2,1
Assignment-1,forge.game.card,Card,clearChangedCardTraits,12,3,0
Assignment-1,forge.game.card,Card,getKeywords,3,1,0
Assignment-1,forge.game.card,Card,getKeywords,5,1,1
Assignment-1,forge.game.card,Card,visitKeywords,3,1,2
Assignment-1,forge.game.card,Card,hasKeyword,3,1,1
Assignment-1,forge.game.card,Card,hasKeyword,3,1,2
Assignment-1,forge.game.card,Card,hasKeyword,3,1,1
Assignment-1,forge.game.card,Card,hasKeyword,13,4,2
Assignment-1,forge.game.card,Card,updateKeywords,4,1,0
Assignment-1,forge.game.card,Card,addChangedCardKeywords,3,1,5
Assignment-1,forge.game.card,Card,addChangedCardKeywords,24,7,6
Assignment-1,forge.game.card,Card,getKeywordForStaticAbility,18,3,3
Assignment-1,forge.game.card,Card,addKeywordForStaticAbility,5,2,1
Assignment-1,forge.game.card,Card,getStoredKeywords,3,1,0
Assignment-1,forge.game.card,Card,setStoredKeywords,6,2,2
Assignment-1,forge.game.card,Card,getCopyForStoredKeyword,12,5,2
Assignment-1,forge.game.card,Card,addChangedCardKeywordsByText,6,2,4
Assignment-1,forge.game.card,Card,addChangedCardKeywordsInternal,8,2,6
Assignment-1,forge.game.card,Card,removeChangedCardKeywords,3,1,2
Assignment-1,forge.game.card,Card,removeChangedCardKeywords,9,2,3
Assignment-1,forge.game.card,Card,clearChangedCardKeywords,3,1,0
Assignment-1,forge.game.card,Card,clearChangedCardKeywords,15,4,1
Assignment-1,forge.game.card,Card,clearStaticChangedCardKeywords,7,2,1
Assignment-1,forge.game.card,Card,getUnhiddenKeywords,3,1,0
Assignment-1,forge.game.card,Card,getUnhiddenKeywords,3,1,1
Assignment-1,forge.game.card,Card,updateKeywordsCache,9,2,1
Assignment-1,forge.game.card,Card,visitUnhiddenKeywords,7,3,2
Assignment-1,forge.game.card,Card,addIntrinsicKeyword,7,2,1
Assignment-1,forge.game.card,Card,addIntrinsicKeywords,3,1,1
Assignment-1,forge.game.card,Card,addIntrinsicKeywords,5,2,2
Assignment-1,forge.game.card,Card,removeIntrinsicKeyword,5,2,1
Assignment-1,forge.game.card,Card,removeIntrinsicKeyword,5,2,1
Assignment-1,forge.game.card,Card,getHiddenExtrinsicKeywords,3,1,0
Assignment-1,forge.game.card,Card,getHiddenExtrinsicKeywordsTable,3,1,0
Assignment-1,forge.game.card,Card,addHiddenExtrinsicKeywords,5,1,3
Assignment-1,forge.game.card,Card,removeHiddenExtrinsicKeywords,6,2,2
Assignment-1,forge.game.card,Card,removeHiddenExtrinsicKeyword,12,4,1
Assignment-1,forge.game.card,Card,hasStartOfKeyword,3,1,1
Assignment-1,forge.game.card,Card,hasStartOfKeyword,10,3,2
Assignment-1,forge.game.card,Card,hasStartOfUnHiddenKeyword,3,1,1
Assignment-1,forge.game.card,Card,hasStartOfUnHiddenKeyword,5,1,2
Assignment-1,forge.game.card,Card,hasAnyKeyword,3,1,1
Assignment-1,forge.game.card,Card,hasAnyKeyword,8,3,2
Assignment-1,forge.game.card,Card,getAmountOfKeyword,3,1,1
Assignment-1,forge.game.card,Card,getAmountOfKeyword,6,1,2
Assignment-1,forge.game.card,Card,getAmountOfKeyword,3,1,1
Assignment-1,forge.game.card,Card,getAmountOfKeyword,3,1,2
Assignment-1,forge.game.card,Card,getKeywords,3,1,1
Assignment-1,forge.game.card,Card,getKeywords,3,1,2
Assignment-1,forge.game.card,Card,getKeywordMagnitude,3,1,1
Assignment-1,forge.game.card,Card,getKeywordMagnitude,28,6,2
Assignment-1,forge.game.card,Card,addCantHaveKeyword,4,1,2
Assignment-1,forge.game.card,Card,addCantHaveKeyword,4,1,2
Assignment-1,forge.game.card,Card,removeCantHaveKeyword,3,1,1
Assignment-1,forge.game.card,Card,removeCantHaveKeyword,8,2,2
Assignment-1,forge.game.card,Card,getCantHaveKeyword,3,1,0
Assignment-1,forge.game.card,Card,addChangedTextColorWord,7,2,4
Assignment-1,forge.game.card,Card,removeChangedTextColorWord,5,2,2
Assignment-1,forge.game.card,Card,addChangedTextTypeWord,4,1,4
Assignment-1,forge.game.card,Card,removeChangedTextTypeWord,5,2,2
Assignment-1,forge.game.card,Card,updateChangedText,47,10,0
Assignment-1,forge.game.card,Card,getChangedTextColorWords,3,1,0
Assignment-1,forge.game.card,Card,getChangedTextTypeWords,3,1,0
Assignment-1,forge.game.card,Card,copyChangedTextFrom,4,1,1
Assignment-1,forge.game.card,Card,isPermanent,3,1,0
Assignment-1,forge.game.card,Card,isSpell,3,1,0
Assignment-1,forge.game.card,Card,hasPlayableLandFace,3,1,0
Assignment-1,forge.game.card,Card,isLand,3,1,0
Assignment-1,forge.game.card,Card,isBasicLand,3,1,0
Assignment-1,forge.game.card,Card,isSnow,3,1,0
Assignment-1,forge.game.card,Card,isKindred,3,1,0
Assignment-1,forge.game.card,Card,isSorcery,3,1,0
Assignment-1,forge.game.card,Card,isInstant,3,1,0
Assignment-1,forge.game.card,Card,isInstantOrSorcery,3,1,0
Assignment-1,forge.game.card,Card,isCreature,3,1,0
Assignment-1,forge.game.card,Card,isArtifact,3,1,0
Assignment-1,forge.game.card,Card,isPlaneswalker,3,1,0
Assignment-1,forge.game.card,Card,isBattle,3,1,0
Assignment-1,forge.game.card,Card,isEnchantment,3,1,0
Assignment-1,forge.game.card,Card,isEquipment,3,1,0
Assignment-1,forge.game.card,Card,isFortification,3,1,0
Assignment-1,forge.game.card,Card,isAttraction,3,1,0
Assignment-1,forge.game.card,Card,isContraption,3,1,0
Assignment-1,forge.game.card,Card,isCurse,3,1,0
Assignment-1,forge.game.card,Card,isAura,3,1,0
Assignment-1,forge.game.card,Card,isShrine,3,1,0
Assignment-1,forge.game.card,Card,isSaga,3,1,0
Assignment-1,forge.game.card,Card,isAttachment,3,1,0
Assignment-1,forge.game.card,Card,isHistoric,3,1,0
Assignment-1,forge.game.card,Card,isScheme,3,1,0
Assignment-1,forge.game.card,Card,isPhenomenon,3,1,0
Assignment-1,forge.game.card,Card,isPlane,3,1,0
Assignment-1,forge.game.card,Card,isOutlaw,3,1,0
Assignment-1,forge.game.card,Card,isRoom,3,1,0
Assignment-1,forge.game.card,Card,compareTo,6,2,1
Assignment-1,forge.game.card,Card,toString,6,2,0
Assignment-1,forge.game.card,Card,isUnearthed,3,1,0
Assignment-1,forge.game.card,Card,setUnearthed,3,1,1
Assignment-1,forge.game.card,Card,isPhasedOut,3,1,0
Assignment-1,forge.game.card,Card,isPhasedOut,3,1,1
Assignment-1,forge.game.card,Card,getPhasedOut,3,1,0
Assignment-1,forge.game.card,Card,setPhasedOut,7,2,1
Assignment-1,forge.game.card,Card,phase,3,1,1
Assignment-1,forge.game.card,Card,phase,24,8,2
Assignment-1,forge.game.card,Card,switchPhaseState,40,9,1
Assignment-1,forge.game.card,Card,isDirectlyPhasedOut,3,1,0
Assignment-1,forge.game.card,Card,setDirectlyPhasedOut,3,1,1
Assignment-1,forge.game.card,Card,isWontPhaseInNormal,3,1,0
Assignment-1,forge.game.card,Card,setWontPhaseInNormal,3,1,1
Assignment-1,forge.game.card,Card,isReflectedLand,8,3,0
Assignment-1,forge.game.card,Card,isValid,56,20,4
Assignment-1,forge.game.card,Card,hasProperty,6,2,4
Assignment-1,forge.game.card,Card,isEmblem,3,1,0
Assignment-1,forge.game.card,Card,setEmblem,4,1,1
Assignment-1,forge.game.card,Card,isBoon,3,1,0
Assignment-1,forge.game.card,Card,setBoon,4,1,1
Assignment-1,forge.game.card,Card,isOfColor,3,1,1
Assignment-1,forge.game.card,Card,isBlack,3,1,0
Assignment-1,forge.game.card,Card,isBlue,3,1,0
Assignment-1,forge.game.card,Card,isRed,3,1,0
Assignment-1,forge.game.card,Card,isGreen,3,1,0
Assignment-1,forge.game.card,Card,isWhite,3,1,0
Assignment-1,forge.game.card,Card,isColorless,3,1,0
Assignment-1,forge.game.card,Card,associatedWithColor,7,2,1
Assignment-1,forge.game.card,Card,hasNoName,3,1,0
Assignment-1,forge.game.card,Card,sharesNameWith,17,6,1
Assignment-1,forge.game.card,Card,sharesNameWith,25,8,1
Assignment-1,forge.game.card,Card,sharesColorWith,12,2,1
Assignment-1,forge.game.card,Card,sharesCMCWith,4,1,1
Assignment-1,forge.game.card,Card,sharesCMCWith,5,1,1
Assignment-1,forge.game.card,Card,sharesCreatureTypeWith,6,2,1
Assignment-1,forge.game.card,Card,sharesLandTypeWith,6,2,1
Assignment-1,forge.game.card,Card,sharesPermanentTypeWith,6,2,1
Assignment-1,forge.game.card,Card,sharesCardTypeWith,6,2,1
Assignment-1,forge.game.card,Card,sharesAllCardTypesWith,6,2,1
Assignment-1,forge.game.card,Card,sharesControllerWith,3,1,1
Assignment-1,forge.game.card,Card,hasABasicLandType,3,1,0
Assignment-1,forge.game.card,Card,hasANonBasicLandType,3,1,0
Assignment-1,forge.game.card,Card,isUsedToPay,3,1,0
Assignment-1,forge.game.card,Card,setUsedToPay,3,1,1
Assignment-1,forge.game.card,Card,getDamageHistory,3,1,0
Assignment-1,forge.game.card,Card,setDamageHistory,3,1,1
Assignment-1,forge.game.card,Card,hasDealtDamageToOpponentThisTurn,3,1,0
Assignment-1,forge.game.card,Card,getTotalDamageDoneBy,3,1,0
Assignment-1,forge.game.card,Card,getLethal,6,2,0
Assignment-1,forge.game.card,Card,getLethalDamage,8,3,0
Assignment-1,forge.game.card,Card,getExcessDamageValue,22,6,1
Assignment-1,forge.game.card,Card,getDamage,7,2,0
Assignment-1,forge.game.card,Card,setDamage,11,3,1
Assignment-1,forge.game.card,Card,getMaxDamageFromSource,3,1,0
Assignment-1,forge.game.card,Card,hasBeenDealtDeathtouchDamage,3,1,0
Assignment-1,forge.game.card,Card,setHasBeenDealtDeathtouchDamage,3,1,1
Assignment-1,forge.game.card,Card,hasBeenDealtExcessDamageThisTurn,3,1,0
Assignment-1,forge.game.card,Card,setHasBeenDealtExcessDamageThisTurn,3,1,1
Assignment-1,forge.game.card,Card,logExcessDamage,3,1,1
Assignment-1,forge.game.card,Card,getExcessDamageThisTurn,3,1,0
Assignment-1,forge.game.card,Card,setExcessDamageReceivedThisTurn,3,1,1
Assignment-1,forge.game.card,Card,resetExcessDamage,4,1,0
Assignment-1,forge.game.card,Card,getAssignedDamageMap,3,1,0
Assignment-1,forge.game.card,Card,addAssignedDamage,13,3,2
Assignment-1,forge.game.card,Card,clearAssignedDamage,7,2,0
Assignment-1,forge.game.card,Card,getTotalAssignedDamage,7,2,0
Assignment-1,forge.game.card,Card,canDamagePrevented,3,1,1
Assignment-1,forge.game.card,Card,staticReplaceDamage,79,31,3
Assignment-1,forge.game.card,Card,addDamageAfterPrevention,44,9,5
Assignment-1,forge.game.card,Card,setRandomFoil,3,1,0
Assignment-1,forge.game.card,Card,setFoil,3,1,1
Assignment-1,forge.game.card,Card,borderColor,7,2,0
Assignment-1,forge.game.card,Card,getMostRecentSet,3,1,0
Assignment-1,forge.game.card,Card,getSetCode,3,1,0
Assignment-1,forge.game.card,Card,setSetCode,3,1,1
Assignment-1,forge.game.card,Card,getRarity,3,1,0
Assignment-1,forge.game.card,Card,setRarity,3,1,1
Assignment-1,forge.game.card,Card,getImageKey,8,3,0
Assignment-1,forge.game.card,Card,setImageKey,7,3,1
Assignment-1,forge.game.card,Card,setImageKey,22,7,2
Assignment-1,forge.game.card,Card,getImageKey,9,3,1
Assignment-1,forge.game.card,Card,isTributed,3,1,0
Assignment-1,forge.game.card,Card,setTributed,3,1,1
Assignment-1,forge.game.card,Card,getTokenSpawningAbility,3,1,0
Assignment-1,forge.game.card,Card,setTokenSpawningAbility,3,1,1
Assignment-1,forge.game.card,Card,isEmbalmed,4,1,0
Assignment-1,forge.game.card,Card,isEternalized,4,1,0
Assignment-1,forge.game.card,Card,getExertedThisTurn,3,1,0
Assignment-1,forge.game.card,Card,exert,3,1,0
Assignment-1,forge.game.card,Card,exert,8,1,1
Assignment-1,forge.game.card,Card,isExertedBy,3,1,1
Assignment-1,forge.game.card,Card,removeExertedBy,3,1,1
Assignment-1,forge.game.card,Card,resetExertedThisTurn,4,1,0
Assignment-1,forge.game.card,Card,isMadness,6,2,0
Assignment-1,forge.game.card,Card,getDrawnThisTurn,3,1,0
Assignment-1,forge.game.card,Card,setDrawnThisTurn,3,1,1
Assignment-1,forge.game.card,Card,getFoughtThisTurn,3,1,0
Assignment-1,forge.game.card,Card,setFoughtThisTurn,3,1,1
Assignment-1,forge.game.card,Card,getEnlistedThisCombat,3,1,0
Assignment-1,forge.game.card,Card,setEnlistedThisCombat,3,1,1
Assignment-1,forge.game.card,Card,wasDiscarded,3,1,0
Assignment-1,forge.game.card,Card,setDiscarded,3,1,1
Assignment-1,forge.game.card,Card,wasSurveilled,3,1,0
Assignment-1,forge.game.card,Card,setSurveilled,3,1,1
Assignment-1,forge.game.card,Card,wasMilled,3,1,0
Assignment-1,forge.game.card,Card,setMilled,3,1,1
Assignment-1,forge.game.card,Card,isRingBearer,3,1,0
Assignment-1,forge.game.card,Card,setRingBearer,4,1,1
Assignment-1,forge.game.card,Card,clearRingBearer,3,1,0
Assignment-1,forge.game.card,Card,isMonstrous,3,1,0
Assignment-1,forge.game.card,Card,setMonstrous,3,1,1
Assignment-1,forge.game.card,Card,isRenowned,3,1,0
Assignment-1,forge.game.card,Card,setRenowned,3,1,1
Assignment-1,forge.game.card,Card,isSolved,3,1,0
Assignment-1,forge.game.card,Card,setSolved,4,1,1
Assignment-1,forge.game.card,Card,getTimesSaddledThisTurn,3,1,0
Assignment-1,forge.game.card,Card,getSaddledByThisTurn,3,1,0
Assignment-1,forge.game.card,Card,addSaddledByThisTurn,4,2,1
Assignment-1,forge.game.card,Card,setSaddledByThisTurn,3,1,1
Assignment-1,forge.game.card,Card,resetSaddled,7,3,0
Assignment-1,forge.game.card,Card,isSaddled,3,1,0
Assignment-1,forge.game.card,Card,setSaddled,5,2,1
Assignment-1,forge.game.card,Card,getSuspectedEffect,3,1,0
Assignment-1,forge.game.card,Card,setSuspectedEffect,3,1,1
Assignment-1,forge.game.card,Card,isSuspected,3,1,0
Assignment-1,forge.game.card,Card,setSuspected,27,5,1
Assignment-1,forge.game.card,Card,isManifested,3,1,0
Assignment-1,forge.game.card,Card,setManifested,3,1,1
Assignment-1,forge.game.card,Card,isCloaked,3,1,0
Assignment-1,forge.game.card,Card,setCloaked,3,1,1
Assignment-1,forge.game.card,Card,isForetold,9,3,0
Assignment-1,forge.game.card,Card,setForetold,3,1,1
Assignment-1,forge.game.card,Card,isPlotted,3,1,0
Assignment-1,forge.game.card,Card,setPlotted,8,2,1
Assignment-1,forge.game.card,Card,isForetoldCostByEffect,3,1,0
Assignment-1,forge.game.card,Card,setForetoldCostByEffect,3,1,1
Assignment-1,forge.game.card,Card,isSpecialized,3,1,0
Assignment-1,forge.game.card,Card,setSpecialized,4,1,1
Assignment-1,forge.game.card,Card,canSpecialize,3,1,0
Assignment-1,forge.game.card,Card,canCrew,3,1,0
Assignment-1,forge.game.card,Card,getTimesCrewedThisTurn,3,1,0
Assignment-1,forge.game.card,Card,setTimesCrewedThisTurn,3,1,1
Assignment-1,forge.game.card,Card,resetTimesCrewedThisTurn,3,1,0
Assignment-1,forge.game.card,Card,becomesCrewed,8,1,1
Assignment-1,forge.game.card,Card,resetCrewed,4,2,0
Assignment-1,forge.game.card,Card,addCrewedByThisTurn,4,2,1
Assignment-1,forge.game.card,Card,getCrewedByThisTurn,6,2,0
Assignment-1,forge.game.card,Card,setCrewedByThisTurn,3,1,1
Assignment-1,forge.game.card,Card,visitAttraction,6,1,1
Assignment-1,forge.game.card,Card,wasVisitedThisTurn,3,1,0
Assignment-1,forge.game.card,Card,getClassLevel,3,1,0
Assignment-1,forge.game.card,Card,setClassLevel,5,1,1
Assignment-1,forge.game.card,Card,isClassCard,3,1,0
Assignment-1,forge.game.card,Card,setOverlayText,4,1,1
Assignment-1,forge.game.card,Card,getOverlayText,3,1,0
Assignment-1,forge.game.card,Card,animateBestow,3,1,0
Assignment-1,forge.game.card,Card,animateBestow,8,2,1
Assignment-1,forge.game.card,Card,unanimateBestow,3,1,0
Assignment-1,forge.game.card,Card,unanimateBestow,8,2,1
Assignment-1,forge.game.card,Card,isBestowed,3,1,0
Assignment-1,forge.game.card,Card,getBestowTimestamp,3,1,0
Assignment-1,forge.game.card,Card,setBestowTimestamp,3,1,1
Assignment-1,forge.game.card,Card,getGameTimestamp,3,1,0
Assignment-1,forge.game.card,Card,setGameTimestamp,4,1,1
Assignment-1,forge.game.card,Card,getLayerTimestamp,3,1,0
Assignment-1,forge.game.card,Card,setLayerTimestamp,3,1,1
Assignment-1,forge.game.card,Card,equalsWithGameTimestamp,3,1,1
Assignment-1,forge.game.card,Card,getProtectionKey,54,15,0
Assignment-1,forge.game.card,Card,getHexproofKey,51,15,0
Assignment-1,forge.game.card,Card,getKeywordKey,8,2,0
Assignment-1,forge.game.card,Card,getZone,3,1,0
Assignment-1,forge.game.card,Card,setZone,7,2,1
Assignment-1,forge.game.card,Card,isInZone,4,1,1
Assignment-1,forge.game.card,Card,isInZones,4,1,1
Assignment-1,forge.game.card,Card,canBeDiscardedBy,6,2,2
Assignment-1,forge.game.card,Card,canBeDestroyed,3,1,0
Assignment-1,forge.game.card,Card,canBeTargetedBy,12,4,1
Assignment-1,forge.game.card,Card,canBeControlledBy,3,1,1
Assignment-1,forge.game.card,Card,canBeEnchantedBy,21,6,1
Assignment-1,forge.game.card,Card,canBeEquippedBy,9,3,2
Assignment-1,forge.game.card,Card,canBeFortifiedBy,3,1,1
Assignment-1,forge.game.card,Card,canBeAttached,6,2,3
Assignment-1,forge.game.card,Card,canBeSacrificedBy,17,5,2
Assignment-1,forge.game.card,Card,canExiledBy,3,1,2
Assignment-1,forge.game.card,Card,setStaticAbilities,3,1,1
Assignment-1,forge.game.card,Card,getStaticAbilities,3,1,0
Assignment-1,forge.game.card,Card,addStaticAbility,8,2,1
Assignment-1,forge.game.card,Card,addStaticAbility,4,1,1
Assignment-1,forge.game.card,Card,removeStaticAbility,3,1,1
Assignment-1,forge.game.card,Card,updateStaticAbilities,11,4,2
Assignment-1,forge.game.card,Card,getTriggers,3,1,0
Assignment-1,forge.game.card,Card,addTrigger,4,1,1
Assignment-1,forge.game.card,Card,hasTrigger,3,1,1
Assignment-1,forge.game.card,Card,hasTrigger,3,1,1
Assignment-1,forge.game.card,Card,updateTriggers,11,4,2
Assignment-1,forge.game.card,Card,getReplacementEffects,3,1,0
Assignment-1,forge.game.card,Card,addReplacementEffect,4,1,1
Assignment-1,forge.game.card,Card,removeReplacementEffect,3,1,1
Assignment-1,forge.game.card,Card,updateReplacementEffects,44,11,2
Assignment-1,forge.game.card,Card,hasReplacementEffect,3,1,1
Assignment-1,forge.game.card,Card,hasReplacementEffect,3,1,1
Assignment-1,forge.game.card,Card,getReplacementEffect,3,1,1
Assignment-1,forge.game.card,Card,getCastFrom,3,1,0
Assignment-1,forge.game.card,Card,setCastFrom,3,1,1
Assignment-1,forge.game.card,Card,wasCast,13,4,0
Assignment-1,forge.game.card,Card,getCastSA,3,1,0
Assignment-1,forge.game.card,Card,setCastSA,3,1,1
Assignment-1,forge.game.card,Card,getEffectSource,6,2,0
Assignment-1,forge.game.card,Card,getEffectSourceAbility,3,1,0
Assignment-1,forge.game.card,Card,setEffectSource,3,1,1
