Project Name,Package Name,Type Name,Method Name,Code Smell
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,eval4_Base,Magic Number
Assignment-1,forge.adventure.world,OpenSimplexNoise,extrapolate,Long Parameter List
Assignment-1,forge.adventure.world,OpenSimplexNoise,extrapolate,Long Parameter List
Assignment-1,forge.adventure.world,SpritesDataMap,putPosition,Complex Conditional
Assignment-1,forge.adventure.world,SpritesDataMap,positions,Complex Conditional
Assignment-1,forge.adventure.world,BiomeTexture,generate,Complex Method
Assignment-1,forge.adventure.world,BiomeTexture,generate,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,generate,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,generate,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,generate,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,generate,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,generate,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,generate,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,generate,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,generate,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,generate,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Complex Method
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Long Method
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Long Statement
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Long Statement
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Magic Number
Assignment-1,forge.adventure.world,BiomeTexture,drawPixmapOn,Missing default
Assignment-1,forge.adventure.world,WorldSave,load,Long Statement
Assignment-1,forge.adventure.world,WorldSave,generateNewWorld,Long Parameter List
Assignment-1,forge.adventure.world,WorldSave,generateNewWorld,Long Statement
Assignment-1,forge.adventure.world,WorldSave,generateNewWorld,Long Statement
Assignment-1,forge.adventure.world,WorldSave,save,Long Statement
Assignment-1,forge.adventure.world,BiomeStructure,objectID,Complex Conditional
Assignment-1,forge.adventure.world,BiomeStructure,initialize,Complex Method
Assignment-1,forge.adventure.world,BiomeStructure,initialize,Long Statement
Assignment-1,forge.adventure.world,BiomeStructure,initialize,Long Statement
Assignment-1,forge.adventure.world,BiomeStructure,initialize,Magic Number
Assignment-1,forge.adventure.world,BiomeStructure,initialize,Magic Number
Assignment-1,forge.adventure.world,BiomeStructure,initialize,Magic Number
Assignment-1,forge.adventure.world,BiomeStructure,collision,Complex Conditional
Assignment-1,forge.adventure.world,Model,init,Magic Number
Assignment-1,forge.adventure.world,Model,init,Magic Number
Assignment-1,forge.adventure.world,Model,observe,Complex Method
Assignment-1,forge.adventure.world,Model,observe,Magic Number
Assignment-1,forge.adventure.world,Model,observe,Magic Number
Assignment-1,forge.adventure.world,Model,ban,Magic Number
Assignment-1,forge.adventure.world,Model,ban,Magic Number
Assignment-1,forge.adventure.world,Model,propagate,Complex Method
Assignment-1,forge.adventure.world,Model,propagate,Magic Number
Assignment-1,forge.adventure.world,Model,propagate,Magic Number
Assignment-1,forge.adventure.world,Model,propagate,Magic Number
Assignment-1,forge.adventure.world,Model,propagate,Magic Number
Assignment-1,forge.adventure.world,Model,Clear,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,hideDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,effectDialog,Long Statement
Assignment-1,forge.adventure.stage,GameStage,effectDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,effectDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showImageDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showImageDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showImageDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showImageDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Long Statement
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,showDeckAwardDialog,Magic Number
Assignment-1,forge.adventure.stage,GameStage,axisMoved,Magic Number
Assignment-1,forge.adventure.stage,GameStage,hideFor,Magic Number
Assignment-1,forge.adventure.stage,GameStage,act,Complex Method
Assignment-1,forge.adventure.stage,GameStage,act,Long Statement
Assignment-1,forge.adventure.stage,GameStage,act,Long Statement
Assignment-1,forge.adventure.stage,GameStage,act,Magic Number
Assignment-1,forge.adventure.stage,GameStage,act,Magic Number
Assignment-1,forge.adventure.stage,GameStage,act,Magic Number
Assignment-1,forge.adventure.stage,GameStage,act,Magic Number
Assignment-1,forge.adventure.stage,GameStage,act,Magic Number
Assignment-1,forge.adventure.stage,GameStage,act,Magic Number
Assignment-1,forge.adventure.stage,GameStage,keyDown,Complex Method
Assignment-1,forge.adventure.stage,GameStage,scrolled,Magic Number
Assignment-1,forge.adventure.stage,GameStage,adjustMovement,Complex Method
Assignment-1,forge.adventure.stage,GameStage,adjustMovement,Long Statement
Assignment-1,forge.adventure.stage,GameStage,adjustMovement,Long Statement
Assignment-1,forge.adventure.stage,GameStage,adjustMovement,Magic Number
Assignment-1,forge.adventure.stage,GameStage,adjustMovement,Magic Number
Assignment-1,forge.adventure.stage,GameStage,adjustMovement,Magic Number
Assignment-1,forge.adventure.stage,GameStage,adjustMovement,Magic Number
Assignment-1,forge.adventure.stage,GameStage,resetPlayerLocation,Long Statement
Assignment-1,forge.adventure.stage,GameStage,resetPlayerLocation,Magic Number
Assignment-1,forge.adventure.stage,GameStage,resetPlayerLocation,Magic Number
Assignment-1,forge.adventure.stage,GameStage,resetPlayerLocation,Magic Number
Assignment-1,forge.adventure.stage,GameStage,run,Long Statement
Assignment-1,forge.adventure.stage,GameStage,run,Magic Number
Assignment-1,forge.adventure.stage,GameStage,run,Magic Number
Assignment-1,forge.adventure.stage,GameStage,getDefeatBadge,Magic Number
Assignment-1,forge.adventure.stage,GameStage,getDefeatBadge,Magic Number
Assignment-1,forge.adventure.stage,GameStage,getDefeatBadge,Magic Number
Assignment-1,forge.adventure.stage,GameStage,getDefeatBadge,Magic Number
Assignment-1,forge.adventure.stage,GameStage,draw,Magic Number
Assignment-1,forge.adventure.stage,GameStage,draw,Magic Number
Assignment-1,forge.adventure.stage,WorldStage,onActing,Complex Conditional
