Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
Assignment-1,forge.game.trigger,TriggerExplores,0,0,4,4,44,8,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerInvestigated,0,0,4,4,42,7,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerCommitCrime,0,0,4,4,19,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerSpecializes,0,0,4,4,36,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerTapsForMana,0,0,4,4,53,11,0,1,-1.0,0,4
Assignment-1,forge.game.trigger,TriggerExcessDamage,0,0,4,4,42,7,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerAttacks,0,0,4,4,85,20,0,1,-1.0,0,5
Assignment-1,forge.game.trigger,TriggerClashed,0,0,4,4,39,7,0,1,-1.0,0,2
Assignment-1,forge.game.trigger,TriggerUnlockDoor,0,0,4,4,32,9,0,1,-1.0,0,4
Assignment-1,forge.game.trigger,TriggerNewGame,0,0,4,4,31,4,0,1,-1.0,0,2
Assignment-1,forge.game.trigger,TriggerSacrificed,0,0,4,4,44,8,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerLifeLostAll,0,0,5,4,64,12,0,1,-1.0,0,4
Assignment-1,forge.game.trigger,TriggerDamageAll,0,0,4,4,28,6,0,1,-1.0,0,4
Assignment-1,forge.game.trigger,TriggerPayCumulativeUpkeep,0,0,4,4,43,7,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerPayEcho,0,0,4,4,41,7,0,1,-1.0,0,2
Assignment-1,forge.game.trigger,TriggerAttackerUnblockedOnce,0,0,4,4,41,6,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerTapAll,0,0,4,4,18,5,0,1,-1.0,0,5
Assignment-1,forge.game.trigger,TriggerExerted,0,0,4,4,25,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerCountered,0,0,4,4,44,7,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerFightOnce,0,0,4,4,34,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerPhaseOut,0,0,4,4,26,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerDrawn,0,0,4,4,74,17,0,1,-1.0,0,5
Assignment-1,forge.game.trigger,TriggerScry,0,0,4,4,45,7,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerCompletedDungeon,0,0,4,4,19,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerBecomesTargetOnce,0,0,4,4,46,7,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerTransformed,0,0,4,4,28,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerLifeLost,0,0,4,4,43,7,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerDamageDone,0,0,4,4,93,19,0,1,-1.0,0,5
Assignment-1,forge.game.trigger,TriggerBecomeRenowned,0,0,4,4,37,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerAdapt,0,0,4,4,36,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerSacrificedOnce,0,0,4,4,32,8,0,1,-1.0,0,5
Assignment-1,forge.game.trigger,TriggerMilledAll,0,0,4,4,40,6,0,1,-1.0,0,5
Assignment-1,forge.game.trigger,TriggerFlippedCoin,0,0,4,4,44,7,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerSearchedLibrary,0,0,4,4,43,7,0,1,-1.0,0,4
Assignment-1,forge.game.trigger,TriggerPlaneswalkedTo,0,0,4,4,28,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerCounterPlayerAddedAll,0,0,4,4,30,8,0,1,-1.0,0,4
Assignment-1,forge.game.trigger,TriggerAbilityTriggered,0,0,5,5,84,18,0,1,-1.0,1,6
Assignment-1,forge.game.trigger,TriggerDevoured,0,0,4,4,37,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerCounterTypeAddedAll,0,0,4,4,25,7,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerGiveGift,0,0,4,4,34,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerManifestDread,0,0,4,4,17,5,0,1,-1.0,0,2
Assignment-1,forge.game.trigger,TriggerDiscover,0,0,4,4,22,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerCrewedSaddled,0,0,4,4,24,6,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerDiscarded,0,0,4,4,44,7,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerTaps,0,0,4,4,47,9,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerBlocks,0,0,4,4,40,6,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerPhaseOutAll,0,0,4,4,24,6,0,1,-1.0,0,5
Assignment-1,forge.game.trigger,TriggerShuffled,0,0,4,4,48,9,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerHandler,8,0,41,30,475,132,0,0,0.07317073170731707,20,16
Assignment-1,forge.game.trigger,TriggerDestroyed,0,0,4,4,41,6,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerAbandoned,0,0,4,4,34,5,0,1,-1.0,0,2
Assignment-1,forge.game.trigger,TriggerForage,0,0,4,4,19,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerDamageDoneOnceByController,0,0,4,4,35,10,0,1,-1.0,0,4
Assignment-1,forge.game.trigger,TriggerBecomesTarget,0,0,4,4,54,10,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerDiscardedAll,0,0,4,4,41,11,0,1,-1.0,0,5
Assignment-1,forge.game.trigger,TriggerCycled,0,0,4,4,45,8,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,Trigger,6,0,40,37,481,126,133,0,0.375,38,15
Assignment-1,forge.game.trigger,TriggerRolledDieOnce,0,0,4,4,27,7,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerPayLife,0,0,4,4,37,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerCollectEvidence,0,0,4,4,19,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerTokenCreated,0,0,4,4,45,8,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerManaAdded,0,0,4,4,56,12,0,1,-1.0,0,4
Assignment-1,forge.game.trigger,TriggerDamageDoneOnce,0,0,6,6,69,21,0,1,-1.0,0,6
Assignment-1,forge.game.trigger,TriggerSurveil,0,0,4,4,40,7,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerPlaneswalkedFrom,0,0,4,4,28,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerSetInMotion,0,0,4,4,35,5,0,1,-1.0,0,2
Assignment-1,forge.game.trigger,TriggerPhase,0,0,4,4,37,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerTurnFaceUp,0,0,4,4,40,6,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerAttached,0,0,4,4,44,7,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerChampioned,0,0,4,4,41,6,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerAbilityResolves,0,0,4,4,35,7,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerChaosEnsues,0,0,4,4,39,11,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerExiled,0,0,4,4,60,14,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerPlanarDice,0,0,4,4,34,7,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerMilledOnce,0,0,4,4,45,7,0,1,-1.0,0,5
Assignment-1,forge.game.trigger,TriggerUntapAll,0,0,5,4,41,12,0,1,-1.0,0,4
Assignment-1,forge.game.trigger,TriggerLifeChanged,0,0,4,4,38,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerLandPlayed,0,0,4,4,56,12,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerBecomesCrewed,0,0,4,4,41,11,0,1,-1.0,0,5
Assignment-1,forge.game.trigger,TriggerChangesZone,0,0,5,4,157,41,0,1,-1.0,0,9
Assignment-1,forge.game.trigger,TriggerBecomeMonstrous,0,0,4,4,37,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerPhaseIn,0,0,4,4,26,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerAttackersDeclared,0,0,4,4,61,11,0,1,-1.0,0,10
Assignment-1,forge.game.trigger,TriggerRingTemptsYou,0,0,4,4,26,6,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerEvolved,0,0,4,4,36,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerVisitAttraction,0,0,4,4,20,6,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerFight,0,0,4,4,38,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,WrappedAbility,3,0,88,88,333,104,0,0,0.045454545454545456,8,16
Assignment-1,forge.game.trigger,TriggerCrankContraption,0,0,4,4,20,6,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerMentored,0,0,4,4,23,6,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerClaimPrize,0,0,4,4,20,6,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerWaiting,3,0,7,7,39,10,0,0,0.2857142857142857,1,2
Assignment-1,forge.game.trigger,TriggerFullyUnlock,0,0,4,4,23,6,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerBlockersDeclared,0,0,4,4,32,4,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerTrains,0,0,4,4,36,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerTakesInitiative,0,0,4,4,23,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerSeekAll,0,0,4,4,21,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerBecomesPlotted,0,0,4,4,20,5,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerAttackerBlockedByCreature,0,0,4,4,59,12,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerDamageDealtOnce,0,0,6,6,74,16,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerBecomesSaddled,0,0,4,4,27,7,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerEnlisted,0,0,4,4,28,6,0,1,-1.0,0,3
Assignment-1,forge.game.trigger,TriggerCounterRemoved,0,0,4,4,55,10,0,1,-1.0,0,4
Assignment-1,forge.game.trigger,TriggerMutates,0,0,4,4,19,5,0,1,-1.0,0,2
Assignment-1,forge.game.trigger,TriggerExcessDamageAll,0,0,5,5,36,11,0,1,-1.0,0,4
Assignment-1,forge.game.trigger,TriggerSpellAbilityCastOrCopy,0,0,4,4,212,52,0,1,-1.0,0,12
Assignment-1,forge.game.card.token,TokenInfo,8,0,11,7,259,53,0,0,0.18181818181818182,9,14
Assignment-1,forge.game.extrahands,BackupPlanService,4,0,3,3,59,15,0,0,0.0,1,2
Assignment-1,forge.game.combat,Combat,11,0,61,58,797,210,0,0,0.0,59,18
Assignment-1,forge.game.combat,GlobalAttackRestrictions,5,0,11,9,91,22,0,0,0.18181818181818182,3,6
Assignment-1,forge.game.combat,GlobalAttackRestrictionViolations,3,0,4,4,19,4,0,0,0.0,0,1
Assignment-1,forge.game.combat,AttackConstraints,9,0,16,7,318,76,0,0,0.0,3,21
Assignment-1,forge.game.combat,Attack,3,0,4,2,19,4,0,0,0.0,2,3
Assignment-1,forge.game.combat,CombatUtil,0,0,37,35,702,175,0,0,-1.0,38,15
Assignment-1,forge.game.combat,CombatLki,2,2,2,2,14,2,0,0,0.0,2,1
Assignment-1,forge.game.combat,AttackRestriction,4,0,6,5,69,20,0,0,0.0,1,5
Assignment-1,forge.game.combat,AttackingBand,2,0,12,12,65,18,0,0,0.0,6,5
Assignment-1,forge.game.combat,CombatView,1,0,20,14,147,31,0,0,0.1,6,4
Assignment-1,forge.game.combat,AttackRequirement,3,0,6,6,78,23,0,0,0.0,2,10
Assignment-1,forge.game.zone,PlayerZone,2,0,8,5,74,21,1,1,0.25,19,5
Assignment-1,forge.game.zone,OwnCardsActivationFilter,0,0,1,1,28,8,0,0,-1.0,0,2
Assignment-1,forge.game.zone,PlayerZoneBattlefield,3,0,6,6,61,14,0,2,0.6666666666666666,1,4
Assignment-1,forge.game.zone,CostPaymentStack,1,0,8,8,30,9,0,0,0.0,2,3
Assignment-1,forge.game.zone,Zone,7,0,32,29,211,58,1,0,0.0,28,6
Assignment-1,forge.game.zone,MagicStack,16,0,61,51,801,209,0,0,0.0,8,16
Assignment-1,forge.game.cost,PaymentDecision,9,9,17,15,76,18,0,0,0.29411764705882354,25,6
Assignment-1,forge.game.cost,CostExile,5,4,15,14,252,60,0,2,0.4,6,12
Assignment-1,forge.game.cost,IndividualCostPaymentInstance,4,0,5,4,23,5,0,0,0.0,3,3
Assignment-1,forge.game.cost,CostExileFromStack,1,0,6,6,62,10,0,1,1.0,2,8
Assignment-1,forge.game.cost,CostPartWithList,5,0,17,11,124,25,15,1,0.17647058823529413,0,3
Assignment-1,forge.game.cost,CostForage,3,2,9,5,63,14,0,2,0.8888888888888888,2,5
Assignment-1,forge.game.cost,CostUntapType,2,1,13,10,81,20,0,2,0.9230769230769231,2,4
Assignment-1,forge.game.cost,CostDamage,1,0,6,6,35,6,0,1,1.0,4,7
Assignment-1,forge.game.cost,CostChooseCreatureType,1,0,5,5,33,5,0,1,1.0,2,5
Assignment-1,forge.game.cost,CostPayShards,2,0,8,8,39,8,0,1,0.875,2,5
Assignment-1,forge.game.cost,CostDiscard,2,0,11,8,149,36,0,2,0.9090909090909091,3,5
Assignment-1,forge.game.cost,CostGainLife,2,0,7,7,57,14,0,1,0.42857142857142855,2,4
Assignment-1,forge.game.cost,CostReturn,1,0,9,8,72,13,0,2,0.8888888888888888,2,7
Assignment-1,forge.game.cost,CostPart,8,0,24,24,151,25,21,0,0.5833333333333334,10,9
Assignment-1,forge.game.cost,CostReveal,2,0,15,12,130,28,1,2,0.6666666666666666,2,4
Assignment-1,forge.game.cost,CostMill,1,0,6,6,49,8,0,1,1.0,2,6
Assignment-1,forge.game.cost,CostPayEnergy,2,0,8,8,44,9,0,1,0.875,6,5
Assignment-1,forge.game.cost,CostChooseColor,1,0,8,8,42,8,0,1,1.0,2,6
Assignment-1,forge.game.cost,CostUnattach,1,0,10,9,61,15,0,2,0.9,2,7
Assignment-1,forge.game.cost,CostAdjustment,0,0,10,2,487,121,0,0,-1.0,2,14
Assignment-1,forge.game.cost,CostRemoveAnyCounter,3,2,7,7,80,16,0,1,0.5714285714285714,2,10
Assignment-1,forge.game.cost,CostDecisionMakerBase,4,0,4,4,19,4,0,1,0.5,1,3
Assignment-1,forge.game.cost,CostDraw,1,0,7,7,46,10,0,1,0.8571428571428571,4,8
Assignment-1,forge.game.cost,CostGainControl,1,0,8,7,47,8,0,2,1.0,2,7
Assignment-1,forge.game.cost,CostPutCounter,4,0,16,13,164,35,0,2,0.3125,4,8
Assignment-1,forge.game.cost,CostSacrifice,1,0,11,8,110,24,0,2,0.9090909090909091,7,10
Assignment-1,forge.game.cost,CostPayLife,1,0,7,7,49,10,0,1,1.0,4,4
Assignment-1,forge.game.cost,CostAddMana,1,0,6,6,49,9,0,1,1.0,2,6
Assignment-1,forge.game.cost,CostTap,1,0,10,10,48,11,0,1,1.0,3,5
Assignment-1,forge.game.cost,CostRevealChosen,1,0,6,6,46,12,0,1,1.0,2,6
Assignment-1,forge.game.cost,Cost,7,1,48,41,807,184,0,0,0.08333333333333333,92,14
Assignment-1,forge.game.cost,CostBehold,1,0,3,3,17,3,0,3,1.0,2,2
Assignment-1,forge.game.cost,CostRemoveCounter,4,3,7,7,124,21,0,1,0.42857142857142855,5,8
Assignment-1,forge.game.cost,CostTapType,2,1,13,10,139,31,0,2,0.8461538461538461,5,6
Assignment-1,forge.game.cost,CostRollDice,2,0,6,6,41,7,0,1,0.8333333333333334,2,5
Assignment-1,forge.game.cost,CostExiledMoveToGrave,1,0,9,8,48,9,0,2,0.8888888888888888,2,7
Assignment-1,forge.game.cost,CostPartWithTrigger,2,0,2,1,24,3,2,2,1.0,0,6
Assignment-1,forge.game.cost,ICostVisitor,0,0,74,37,152,74,2,0,-1.0,38,37
Assignment-1,forge.game.cost,Base,0,0,37,37,113,37,0,1,-1.0,0,37
Assignment-1,forge.game.cost,CostEnlist,1,0,8,7,48,9,0,3,0.875,5,6
Assignment-1,forge.game.cost,CostPartMana,6,0,16,16,118,24,0,1,0.375,9,9
Assignment-1,forge.game.cost,CostPromiseGift,0,0,6,6,25,7,0,1,-1.0,2,4
Assignment-1,forge.game.cost,CostUntap,1,0,10,10,50,11,0,1,1.0,3,6
Assignment-1,forge.game.cost,CostExert,1,0,7,6,57,10,0,3,1.0,3,7
Assignment-1,forge.game.cost,CostCollectEvidence,3,2,10,7,45,10,0,2,1.0,2,5
Assignment-1,forge.game.cost,CostPayment,4,0,11,10,234,54,0,0,0.2727272727272727,10,11
Assignment-1,forge.game.cost,CostFlipCoin,1,0,7,7,38,8,0,1,1.0,2,6
Assignment-1,forge.game.cost,CostPutCardToLib,4,2,12,11,113,24,0,2,0.4166666666666667,2,10
Assignment-1,forge.game.replacement,ReplaceAttached,0,0,3,3,25,5,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceScry,0,0,3,3,25,5,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceTransform,0,0,3,3,22,4,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceAssignDealDamage,0,0,3,3,22,4,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceGameLoss,0,0,2,2,22,4,0,1,-1.0,0,1
Assignment-1,forge.game.replacement,ReplaceDealtDamage,0,0,3,3,22,4,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceCounter,0,0,3,3,28,6,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceSetInMotion,0,0,2,2,19,3,0,1,-1.0,0,1
Assignment-1,forge.game.replacement,ReplaceTap,0,0,3,3,27,6,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceLifeReduced,0,0,3,3,42,9,0,1,-1.0,0,4
Assignment-1,forge.game.replacement,ReplaceDamage,0,0,3,3,100,27,0,1,-1.0,0,6
Assignment-1,forge.game.replacement,ReplaceProduceMana,0,0,3,3,41,9,0,1,-1.0,0,4
Assignment-1,forge.game.replacement,ReplaceDestroy,0,0,3,3,38,10,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceBeginPhase,0,0,3,3,20,6,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceLoseMana,0,0,3,3,15,4,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceMill,0,0,3,3,23,4,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceRollDice,0,0,3,3,21,4,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceExplore,0,0,3,3,14,4,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceToken,0,0,4,4,36,8,0,1,-1.0,0,3
Assignment-1,forge.game.replacement,ReplaceBeginTurn,0,0,3,3,19,6,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceRemoveCounter,0,0,3,3,48,12,0,1,-1.0,0,4
Assignment-1,forge.game.replacement,ReplaceCascade,0,0,3,3,15,4,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplacementHandler,3,0,21,15,710,170,0,0,0.14285714285714285,18,15
Assignment-1,forge.game.replacement,ReplacementEffect,7,0,26,23,263,54,39,0,0.34615384615384615,30,12
Assignment-1,forge.game.replacement,ReplaceDraw,0,0,3,3,39,9,0,1,-1.0,0,4
Assignment-1,forge.game.replacement,ReplaceAddCounter,0,0,5,5,84,24,0,1,-1.0,0,3
Assignment-1,forge.game.replacement,ReplaceMoved,0,0,3,3,87,26,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplacePlanarDiceResult,0,0,3,3,19,4,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceDrawCards,0,0,3,3,31,6,0,1,-1.0,0,3
Assignment-1,forge.game.replacement,ReplaceGameWin,0,0,2,2,11,3,0,1,-1.0,0,1
Assignment-1,forge.game.replacement,ReplaceProliferate,0,0,3,3,25,5,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplacePayLife,0,0,3,3,24,6,0,1,-1.0,0,4
Assignment-1,forge.game.replacement,ReplaceRollPlanarDice,0,0,3,3,20,4,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplacementEffectView,1,0,8,4,29,8,0,0,0.5,2,3
Assignment-1,forge.game.replacement,ReplacePlaneswalk,0,0,3,3,17,5,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceCopySpell,0,0,3,3,20,6,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceTurnFaceUp,0,0,3,3,22,4,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceLearn,0,0,3,3,14,4,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceUntap,0,0,3,3,26,5,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceGainLife,0,0,3,3,34,8,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceDeclareBlocker,0,0,3,3,15,4,0,1,-1.0,0,2
Assignment-1,forge.game.replacement,ReplaceAssembleContraption,0,0,3,3,18,5,0,1,-1.0,0,2
Assignment-1,forge.game.staticability,StaticAbilityAssignNoCombatDamage,1,0,2,2,24,7,0,0,0.0,1,4
Assignment-1,forge.game.staticability,StaticAbilityCantAttach,1,0,2,2,37,12,0,0,0.0,2,4
Assignment-1,forge.game.staticability,StaticAbilityCantDraw,1,0,3,3,31,9,0,0,0.0,2,4
Assignment-1,forge.game.staticability,StaticAbilityMustAttack,2,0,2,2,57,18,0,0,1.0,4,5
Assignment-1,forge.game.staticability,StaticAbilityGainLifeRadiation,1,0,2,2,23,7,0,0,0.0,2,4
Assignment-1,forge.game.staticability,StaticAbilityCantChangeDayTime,1,0,2,1,34,12,0,0,0.0,2,3
Assignment-1,forge.game.staticability,StaticAbilityDisableTriggers,1,0,2,2,96,28,0,0,0.0,3,4
Assignment-1,forge.game.staticability,StaticAbilityCantExile,1,0,2,2,31,10,0,0,0.0,1,5
Assignment-1,forge.game.staticability,StaticAbilityPlotZone,1,0,2,1,23,7,0,0,0.0,2,4
Assignment-1,forge.game.staticability,StaticAbilityDevotion,1,0,1,1,20,5,0,0,0.0,0,2
Assignment-1,forge.game.staticability,StaticAbilityInfectDamage,1,0,2,2,23,7,0,0,0.0,1,4
Assignment-1,forge.game.staticability,StaticAbilityCantSacrifice,1,0,2,2,31,10,0,0,0.0,1,5
Assignment-1,forge.game.staticability,StaticAbilityCantTarget,1,0,5,4,123,34,0,0,0.0,1,8
Assignment-1,forge.game.staticability,StaticAbilityCantRegenerate,1,0,2,2,23,7,0,0,0.0,1,4
Assignment-1,forge.game.staticability,StaticAbilityIgnoreHexproofShroud,2,0,2,1,31,9,0,0,0.0,2,6
Assignment-1,forge.game.staticability,StaticAbilityAttackRestrict,1,0,3,3,42,13,0,0,0.0,2,5
Assignment-1,forge.game.staticability,StaticAbilityUnspentMana,2,0,3,2,45,13,0,0,0.6666666666666666,3,6
Assignment-1,forge.game.staticability,StaticAbilityCantBeCast,3,0,6,6,143,38,0,0,0.5,4,9
Assignment-1,forge.game.staticability,StaticAbilityWitherDamage,1,0,2,2,23,7,0,0,0.0,1,4
Assignment-1,forge.game.staticability,StaticAbilityExhaust,1,0,2,2,23,7,0,0,0.0,2,4
Assignment-1,forge.game.staticability,StaticAbilityTurnPhaseReversed,2,0,4,2,31,9,0,0,0.0,1,4
Assignment-1,forge.game.staticability,StaticAbilityAdapt,1,0,2,2,26,8,0,0,0.0,2,5
Assignment-1,forge.game.staticability,StaticAbilityBlockTapped,1,0,2,1,23,7,0,0,0.0,2,4
Assignment-1,forge.game.staticability,StaticAbilityCantTransform,1,0,2,2,28,9,0,0,0.0,1,5
Assignment-1,forge.game.staticability,StaticAbility,9,0,38,33,442,112,0,0,0.18421052631578946,72,16
Assignment-1,forge.game.staticability,StaticAbilityManaConvert,1,0,2,2,38,11,0,0,0.0,4,8
Assignment-1,forge.game.staticability,StaticAbilityCantGainLosePayLife,4,0,4,4,71,23,0,0,0.0,1,5
Assignment-1,forge.game.staticability,StaticAbilityNoCleanupDamage,1,0,2,2,23,7,0,0,0.0,2,4
Assignment-1,forge.game.staticability,StaticAbilityCantPhase,2,0,4,2,27,8,0,0,0.0,3,4
Assignment-1,forge.game.staticability,StaticAbilityBlockRestrict,1,0,2,2,27,8,0,0,0.0,2,5
Assignment-1,forge.game.staticability,StaticAbilityCantCrew,1,0,2,2,24,7,0,0,0.0,1,4
Assignment-1,forge.game.staticability,StaticAbilityMustTarget,1,0,5,2,101,27,0,0,0.0,9,7
Assignment-1,forge.game.staticability,StaticAbilityCastWithFlash,1,0,5,4,66,20,0,0,0.0,4,7
Assignment-1,forge.game.staticability,StaticAbilityPanharmonicon,1,0,2,2,167,53,0,0,0.0,2,11
Assignment-1,forge.game.staticability,StaticAbilityIgnoreLandwalk,1,0,2,2,29,9,0,0,0.0,2,5
Assignment-1,forge.game.staticability,StaticAbilityCantBecomeMonarch,1,0,2,1,23,7,0,0,0.0,1,4
Assignment-1,forge.game.staticability,StaticAbilityCantPutCounter,1,0,4,4,61,20,0,0,0.5,1,6
Assignment-1,forge.game.staticability,StaticAbilityCantBeSuspected,1,0,2,1,23,7,0,0,0.0,1,4
Assignment-1,forge.game.staticability,StaticAbilityAttackVigilance,1,0,2,2,23,7,0,0,0.0,1,4
Assignment-1,forge.game.staticability,StaticAbilityCantPreventDamage,1,0,2,2,29,9,0,0,0.0,1,4
Assignment-1,forge.game.staticability,StaticAbilityMustBlock,1,0,2,2,23,7,0,0,0.0,3,4
Assignment-1,forge.game.staticability,StaticAbilityCantDiscard,1,0,2,2,31,10,0,0,0.0,1,5
Assignment-1,forge.game.staticability,StaticAbilityContinuous,1,0,11,6,871,220,0,0,0.5454545454545454,4,14
Assignment-1,forge.game.staticability,StaticAbilityIgnoreLegendRule,1,0,2,1,23,7,0,0,0.0,1,4
Assignment-1,forge.game.staticability,StaticAbilitySurveilNum,1,0,2,2,25,7,0,0,0.0,1,4
Assignment-1,forge.game.staticability,StaticAbilityActivateAbilityAsIfHaste,1,0,2,1,25,7,0,0,0.0,1,3
Assignment-1,forge.game.staticability,StaticAbilityCantAttackBlock,5,5,12,12,300,84,0,0,0.5,8,13
Assignment-1,forge.game.staticability,StaticAbilityAlternativeCost,1,0,2,1,72,18,0,0,0.0,2,8
Assignment-1,forge.game.staticability,StaticAbilityMaxCounter,1,0,2,1,33,10,0,0,0.0,1,6
Assignment-1,forge.game.staticability,StaticAbilityAssignCombatDamageAsUnblocked,1,0,3,2,29,9,0,0,0.0,6,4
Assignment-1,forge.game.staticability,StaticAbilityNumLoyaltyAct,1,0,3,3,50,16,0,0,0.0,2,5
Assignment-1,forge.game.staticability,StaticAbilityView,1,0,8,4,29,8,0,0,0.5,2,3
Assignment-1,forge.game.staticability,StaticAbilityCantBeCopied,1,0,2,1,26,7,0,0,0.0,2,4
Assignment-1,forge.game.staticability,StaticAbilityCombatDamageToughness,1,0,2,2,23,7,0,0,0.0,1,4
